code,pragma,line
for ( int standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < 100 ; standardized_iteration_variable_name ++ ) ; ,0,330
for ( int standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < 100 ; standardized_iteration_variable_name ++ ) ; ,0,333
for ( int standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < 100 ; standardized_iteration_variable_name ++ ) ; ,0,336
for ( int standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < 10 ; ++ standardized_iteration_variable_name ) #pragma omp parallel reduction(+ : fl) foo ( ) ; ,0,141
for ( int standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < 10 ; ++ standardized_iteration_variable_name ) #pragma omp parallel reduction(+ : fl) foo ( ) ; ,0,146
for ( int standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < 10 ; ++ standardized_iteration_variable_name ) #pragma omp parallel reduction(+ : fl) foo ( ) ; ,0,230
for ( int standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < 10 ; ++ standardized_iteration_variable_name ) #pragma omp parallel reduction(+ : fl) foo ( ) ; ,0,235
for ( int standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < X ; standardized_iteration_variable_name ++ ) { a [ standardized_iteration_variable_name ] = ( T ) 0 ; } ,0,33
for ( int standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < X ; standardized_iteration_variable_name ++ ) { a [ standardized_iteration_variable_name ] = ( T ) 0 ; } ,0,40
for ( int standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < X ; standardized_iteration_variable_name ++ ) { a [ standardized_iteration_variable_name ] = ( T ) 0 ; } ,0,47
for ( int standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < n ; standardized_iteration_variable_name ++ ) { a [ standardized_iteration_variable_name ] = ( T ) 0 ; } ,0,133
for ( int standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < n ; standardized_iteration_variable_name ++ ) { a [ standardized_iteration_variable_name ] = ( T ) 0 ; } ,0,138
for ( int standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < n ; standardized_iteration_variable_name ++ ) { a [ standardized_iteration_variable_name ] = ( T ) 0 ; } ,0,143
for ( int standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < n ; standardized_iteration_variable_name ++ ) { a [ standardized_iteration_variable_name ] = 0 ; } ,0,155
for ( int standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < n ; standardized_iteration_variable_name ++ ) { a [ standardized_iteration_variable_name ] = 0 ; } ,0,160
for ( int standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < n ; standardized_iteration_variable_name ++ ) { a [ standardized_iteration_variable_name ] = 0 ; } ,0,165

for ( unsigned long long standardized_iteration_variable_name = 1 ; standardized_iteration_variable_name < 2 ; ++ standardized_iteration_variable_name ) { } ,0,25
for ( int standardized_iteration_variable_name = 33 ; standardized_iteration_variable_name < 32000000 ; standardized_iteration_variable_name += 7 ) { a [ standardized_iteration_variable_name ] = b [ standardized_iteration_variable_name ] * c [ standardized_iteration_variable_name ] * d [ standardized_iteration_variable_name ] ; } ,1,51
for ( int standardized_iteration_variable_name = 32000000 ; standardized_iteration_variable_name > 33 ; standardized_iteration_variable_name += - 7 ) { a [ standardized_iteration_variable_name ] = b [ standardized_iteration_variable_name ] * c [ standardized_iteration_variable_name ] * d [ standardized_iteration_variable_name ] ; } ,0,94
for ( unsigned standardized_iteration_variable_name = 131071 ; standardized_iteration_variable_name <= 2147483647 ; standardized_iteration_variable_name += 127 ) { a [ standardized_iteration_variable_name ] = b [ standardized_iteration_variable_name ] * c [ standardized_iteration_variable_name ] * d [ standardized_iteration_variable_name ] ; } ,0,145
for ( unsigned long long standardized_iteration_variable_name = 131071 ; standardized_iteration_variable_name < 2147483647 ; standardized_iteration_variable_name += 127 ) { a [ standardized_iteration_variable_name ] = b [ standardized_iteration_variable_name ] * c [ standardized_iteration_variable_name ] * d [ standardized_iteration_variable_name ] ; } ,0,200
for ( unsigned long long standardized_iteration_variable_name = 131071 ; standardized_iteration_variable_name < 2147483647 ; standardized_iteration_variable_name += 127 ) { a [ standardized_iteration_variable_name ] = b [ standardized_iteration_variable_name ] * c [ standardized_iteration_variable_name ] * d [ standardized_iteration_variable_name ] ; } ,0,244
for ( char standardized_iteration_variable_name = static_cast < char > ( y ) ; standardized_iteration_variable_name <= '9' ; ++ standardized_iteration_variable_name ) for ( x = 11 ; x > 0 ; -- x ) { a [ standardized_iteration_variable_name ] = b [ standardized_iteration_variable_name ] * c [ standardized_iteration_variable_name ] * d [ standardized_iteration_variable_name ] ; } ,0,294
for ( standardized_iteration_variable_name = 11 ; standardized_iteration_variable_name > 0 ; -- standardized_iteration_variable_name ) { a [ i ] = b [ i ] * c [ i ] * d [ i ] ; } ,0,295
for ( unsigned char standardized_iteration_variable_name = '0' ; standardized_iteration_variable_name <= '9' ; ++ standardized_iteration_variable_name ) for ( x = - 10 ; x < 10 ; ++ x ) { a [ standardized_iteration_variable_name ] = b [ standardized_iteration_variable_name ] * c [ standardized_iteration_variable_name ] * d [ standardized_iteration_variable_name ] ; } ,0,338
for ( standardized_iteration_variable_name = - 10 ; standardized_iteration_variable_name < 10 ; ++ standardized_iteration_variable_name ) { a [ i ] = b [ i ] * c [ i ] * d [ i ] ; } ,0,339
for ( unsigned standardized_iteration_variable_name = 131071 ; standardized_iteration_variable_name <= 2147483647 ; standardized_iteration_variable_name += 127 ) a [ standardized_iteration_variable_name ] += foo ( ) + arr [ standardized_iteration_variable_name ] ; ,0,378
for ( standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < argc ; ++ standardized_iteration_variable_name ) foo ( ) ; ,0,68
for ( standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < argc ; ++ standardized_iteration_variable_name ) foo ( ) ; ,0,70
for ( standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < argc ; ++ standardized_iteration_variable_name ) foo ( ) ; ,0,72
for ( standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < argc ; ++ standardized_iteration_variable_name ) foo ( ) ; ,0,74
for ( standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < argc ; ++ standardized_iteration_variable_name ) foo ( ) ; ,0,76
for ( standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < argc ; ++ standardized_iteration_variable_name ) foo ( ) ; ,0,78
for ( standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < argc ; ++ standardized_iteration_variable_name ) foo ( ) ; ,0,80
for ( standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < argc ; ++ standardized_iteration_variable_name ) foo ( ) ; ,0,82
for ( standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < argc ; ++ standardized_iteration_variable_name ) foo ( ) ; ,0,84
for ( standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < argc ; ++ standardized_iteration_variable_name ) foo ( ) ; ,0,86
for ( standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < argc ; ++ standardized_iteration_variable_name ) foo ( ) ; ,0,88
for ( standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < argc ; ++ standardized_iteration_variable_name ) foo ( ) ; ,0,90
for ( standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < argc ; ++ standardized_iteration_variable_name ) foo ( ) ; ,0,92
for ( standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < argc ; ++ standardized_iteration_variable_name ) foo ( ) ; ,0,94
for ( standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < argc ; ++ standardized_iteration_variable_name ) foo ( ) ; ,0,96
for ( standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < argc ; ++ standardized_iteration_variable_name ) foo ( ) ; ,0,98
for ( standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < argc ; ++ standardized_iteration_variable_name ) foo ( ) ; ,0,100
for ( standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < argc ; ++ standardized_iteration_variable_name ) foo ( ) ; ,0,102
for ( standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < argc ; ++ standardized_iteration_variable_name ) foo ( ) ; ,0,104
for ( standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < argc ; ++ standardized_iteration_variable_name ) foo ( ) ; ,0,106
for ( standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < argc ; ++ standardized_iteration_variable_name ) foo ( ) ; ,0,108
for ( standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < argc ; ++ standardized_iteration_variable_name ) foo ( ) ; ,0,110
for ( standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < argc ; ++ standardized_iteration_variable_name ) foo ( ) ; ,0,112
for ( standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < argc ; ++ standardized_iteration_variable_name ) foo ( ) ; ,0,114
for ( standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < argc ; ++ standardized_iteration_variable_name ) foo ( ) ; ,0,116
for ( standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < argc ; ++ standardized_iteration_variable_name ) foo ( ) ; ,0,118
for ( standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < argc ; ++ standardized_iteration_variable_name ) foo ( ) ; ,0,120
for ( standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < argc ; ++ standardized_iteration_variable_name ) foo ( ) ; ,0,122
for ( standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < argc ; ++ standardized_iteration_variable_name ) foo ( ) ; ,0,124
for ( standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < argc ; ++ standardized_iteration_variable_name ) foo ( ) ; ,0,126
for ( standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < argc ; ++ standardized_iteration_variable_name ) foo ( ) ; ,0,128
for ( standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < argc ; ++ standardized_iteration_variable_name ) foo ( ) ; ,0,130
for ( standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < argc ; ++ standardized_iteration_variable_name ) foo ( ) ; ,0,132
for ( standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < argc ; ++ standardized_iteration_variable_name ) foo ( ) ; ,0,134
for ( standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < argc ; ++ standardized_iteration_variable_name ) foo ( ) ; ,0,136
for ( standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < argc ; ++ standardized_iteration_variable_name ) foo ( ) ; ,0,138
for ( standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < argc ; ++ standardized_iteration_variable_name ) foo ( ) ; ,0,140
for ( standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < argc ; ++ standardized_iteration_variable_name ) foo ( ) ; ,0,142
for ( standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < argc ; ++ standardized_iteration_variable_name ) foo ( ) ; ,0,145
for ( standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < argc ; ++ standardized_iteration_variable_name ) foo ( ) ; ,0,147
for ( standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < argc ; ++ standardized_iteration_variable_name ) foo ( ) ; ,0,149
for ( standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < argc ; ++ standardized_iteration_variable_name ) foo ( ) ; ,0,153
for ( standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < argc ; ++ standardized_iteration_variable_name ) foo ( ) ; ,0,155
for ( standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < argc ; ++ standardized_iteration_variable_name ) foo ( ) ; ,0,157
for ( standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < argc ; ++ standardized_iteration_variable_name ) foo ( ) ; ,0,161
for ( standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < argc ; ++ standardized_iteration_variable_name ) foo ( ) ; ,0,163
for ( standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < argc ; ++ standardized_iteration_variable_name ) foo ( ) ; ,0,165
for ( standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < argc ; ++ standardized_iteration_variable_name ) foo ( ) ; ,0,167
for ( standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < argc ; ++ standardized_iteration_variable_name ) foo ( ) ; ,0,169
